"SYMBOL","GENENAME","ENTREZID","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","switchConsequencesGene"
"Sigirr","single immunoglobulin and toll-interleukin 1 receptor (TIR) domain","24058","isoComp_00066160","geneComp_00022193","ENSMUST00000210167.2","Sigirr","sgC9","sgNTC","protein_coding","protein_coding",27.9725228036936,27.453132565636,28.4919130417513,0.584492421344106,2.07104644504934,0.0535625608718684,NA,9.31273027187744,12.2801590511384,6.3453014926165,0.535122451546449,0.442961844354503,-0.951471113475917,NA,0.33755,0.448066666666667,0.227033333333333,-0.221033333333333,0.0027001467819954,0.0027001467819954,FALSE,1,TRUE
"Ndst2","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2","17423","isoComp_00049448","geneComp_00018023","ENSMUST00000047490.6","Ndst2","sgC9","sgNTC","protein_coding","protein_coding",17.3242177921472,12.988150647626,21.6602849366684,0.428398192895473,0.957272460431337,0.737411749236517,NA,1.45280210641232,2.87737317939274,0.0282310334319033,0.320502031584894,0.0180915666996125,-6.23886957241982,NA,0.111116666666667,0.220933333333333,0.0013,-0.219633333333333,1.76757190753573e-26,1.76757190753573e-26,FALSE,1,FALSE
"Trps1","transcriptional repressor GATA binding 1","83925","isoComp_00076221","geneComp_00024583","ENSMUST00000165201.9","Trps1","sgC9","sgNTC","protein_coding","protein_coding",2.47315977775911,1.94750310812753,2.99881644739068,0.121551876835381,0.23912947261089,0.62018149962654,NA,1.2937961904464,1.27660271833496,1.31098966255783,0.102706001642703,0.0929991593985985,0.0380525348505221,NA,0.547566666666667,0.657333333333333,0.4378,-0.219533333333333,0.0331331564752077,0.0331331564752077,FALSE,2,FALSE
"Zbtb4","zinc finger and BTB domain containing 4","75580","isoComp_00080698","geneComp_00025662","ENSMUST00000108639.8","Zbtb4","sgC9","sgNTC","protein_coding","protein_coding",13.011004097039,12.4979445236914,13.5240636703866,0.230915411054048,0.472174112915354,0.113750355144276,NA,7.35929607650574,8.48811212600014,6.23048002701135,0.0325602990553526,0.243518006930849,-0.445485371413595,NA,0.570083333333333,0.6796,0.460566666666667,-0.219033333333333,9.91834728895804e-09,9.91834728895804e-09,FALSE,1,TRUE
"Lsm11","U7 snRNP-specific Sm-like protein LSM11","72290","isoComp_00043678","geneComp_00016701","ENSMUST00000129820.8","Lsm11","sgC9","sgNTC","protein_coding","protein_coding",7.41180468160432,7.44850369231241,7.37510567089623,0.124280366724606,0.571927718019022,-0.0142676652238135,NA,3.58288116801285,4.42889397074021,2.7368683652855,0.137818019496312,0.108987308976,-0.692412472651198,NA,0.485533333333333,0.594333333333333,0.376733333333333,-0.2176,0.00588945292429495,0.00580727642085055,FALSE,1,TRUE
"Tmem138","transmembrane protein 138","72982","isoComp_00073915","geneComp_00024003","ENSMUST00000236099.2","Tmem138","sgC9","sgNTC","protein_coding","protein_coding",14.8835852694536,13.8446658909851,15.9225046479222,0.166883014396745,0.788478889135854,0.201601161363703,NA,3.98780403911667,5.33306066961111,2.64254740862223,0.710981782834141,0.407779238511965,-1.01028786236388,NA,0.275316666666667,0.3841,0.166533333333333,-0.217566666666667,0.0160204274021599,0.0160204274021599,FALSE,1,TRUE
"Cobll1","Cobl-like 1","319876","isoComp_00014966","geneComp_00004175","ENSMUST00000112429.9","Cobll1","sgC9","sgNTC","protein_coding","protein_coding",29.9438660004806,27.5779131182335,32.3098188827276,3.05439515135228,1.79803452562585,0.228382784921027,NA,7.88549123685313,4.04052619798168,11.7304562757246,0.585187180492771,1.95088657124338,1.53530723407371,NA,0.25265,0.1453,0.36,0.2147,0.00113305044665402,0.00113305044665402,FALSE,1,TRUE
"Mettl17","methyltransferase like 17","52535","isoComp_00045799","geneComp_00017164","ENSMUST00000168413.8","Mettl17","sgC9","sgNTC","protein_coding","retained_intron",8.74808741216764,7.89466968361709,9.60150514071819,0.355376781188281,0.54966733735406,0.282057194359173,NA,1.6925162078186,2.43676125599388,0.948271159643321,0.0487171924759303,0.293444054809561,-1.35236748183704,NA,0.2032,0.3104,0.096,-0.2144,0.0106400944780386,0.0106400944780386,TRUE,1,TRUE
"Septin2","septin 2","18000","isoComp_00065200","geneComp_00021960","ENSMUST00000168776.8","Septin2","sgC9","sgNTC","protein_coding","protein_coding",126.021450357468,138.814861076892,113.228039638045,8.99735868671071,8.0356447406886,-0.293907273387447,NA,23.17602799605,12.017617732391,34.3344382597089,1.24500859624915,4.58255499659311,1.5137255665249,NA,0.193683333333333,0.0865666666666667,0.3008,0.214233333333333,6.23837140760157e-13,6.23837140760157e-13,FALSE,1,TRUE
"Gm55594",NA,NA,"isoComp_00034364","geneComp_00013489","ENSMUST00000238681.2","Gm55594","sgC9","sgNTC","lncRNA","lncRNA",196.419452929687,195.917109813576,196.921796045798,10.2712613144844,3.41097964365386,0.00737903090986115,NA,134.335769396808,112.624371452507,156.04716734111,4.8304725250358,4.37735315134613,0.470427471637146,NA,0.686983333333333,0.580333333333333,0.793633333333333,0.2133,0.0567431384276783,0.0461203828038887,FALSE,3,TRUE
"Mrpl24","mitochondrial ribosomal protein L24","67707","isoComp_00047364","geneComp_00017541","ENSMUST00000119968.8","Mrpl24","sgC9","sgNTC","protein_coding","protein_coding",124.018532638591,165.566787487287,82.4702777898947,5.09548356186787,3.54564314039415,-1.00537933619696,NA,51.3561118338484,56.8885329179404,45.8236907497563,4.89222050682112,2.60885328454544,-0.311982991151451,NA,0.44895,0.3428,0.5551,0.2123,9.02565496635912e-07,5.23197223040594e-16,FALSE,1,TRUE
"Pak4","p21 (RAC1) activated kinase 4","70584","isoComp_00053031","geneComp_00019073","ENSMUST00000108283.8","Pak4","sgC9","sgNTC","protein_coding","protein_coding",25.1011946442558,28.1198450004163,22.0825442880952,1.01335110664987,1.56325692784513,-0.348542026961934,NA,17.9979428283028,17.5841177574747,18.4117678991309,0.483121042965769,0.712421550522933,0.0663183473971825,NA,0.73175,0.626133333333333,0.837366666666667,0.211233333333333,0.000140232091758671,1.30356509418547e-21,FALSE,1,TRUE
"Zfp788","zinc finger protein 788","67607","isoComp_00082295","geneComp_00026042","ENSMUST00000140964.8","Zfp788","sgC9","sgNTC","protein_coding","protein_coding",2.53687929967734,2.23825006058627,2.8355085387684,0.404758742547839,0.101484711849048,0.339884001118972,NA,0.728837584746209,0.404018072906638,1.05365709658578,0.137591280955733,0.170305611702341,1.36126747614476,NA,0.274716666666667,0.1725,0.376933333333333,0.204433333333333,0.354469760185863,0.00203208789904154,FALSE,1,TRUE
"Zdhhc20","zinc finger, DHHC domain containing 20","75965","isoComp_00080990","geneComp_00025727","ENSMUST00000089473.5","Zdhhc20","sgC9","sgNTC","protein_coding","protein_coding",30.9288099826956,36.5047774318268,25.3528425335644,2.20810628152745,2.36901967873548,-0.525763992767665,NA,19.8971008809912,20.5417054997212,19.2524962622612,1.44347398697364,0.941406406874898,-0.0934634452807044,NA,0.664383333333333,0.562666666666667,0.7661,0.203433333333333,0.0463200089049382,0.0463200089049382,FALSE,1,TRUE
"Pou2f1","POU domain, class 2, transcription factor 1","18986","isoComp_00056929","geneComp_00019966","ENSMUST00000160260.9","Pou2f1","sgC9","sgNTC","protein_coding","protein_coding",4.98965374421761,4.38511264472612,5.5941948437091,0.236966378874916,1.88441276059774,0.350606974049426,NA,2.76951532696218,3.15513640847194,2.38389424545242,0.222576488183772,0.0338402834390146,-0.402908257026918,NA,0.6171,0.718266666666667,0.515933333333333,-0.202333333333333,0.395871211806824,0.00134653174770828,FALSE,1,TRUE
"Lime1","Lck interacting transmembrane adaptor 1","72699","isoComp_00042864","geneComp_00016486","ENSMUST00000126733.2","Lime1","sgC9","sgNTC","protein_coding","retained_intron",5.46185671904594,6.28496424380727,4.63874919428461,1.12096078619208,1.08262598600523,-0.437355590486156,NA,1.01584979526238,1.75249040705692,0.279209183467841,0.437740380703097,0.014848106966507,-2.60743013611745,NA,0.172333333333333,0.273066666666667,0.0716,-0.201466666666667,0.00325582678097139,0.00325582678097139,NA,1,TRUE
"Arpc2","actin related protein 2/3 complex, subunit 2","76709","isoComp_00007168","geneComp_00002182","ENSMUST00000006467.14","Arpc2","sgC9","sgNTC","protein_coding","protein_coding",381.553862709091,428.88430450083,334.223420917352,3.94281818585503,8.51937940631038,-0.359766158191235,NA,144.953148998412,125.336192073652,164.570105923173,1.81021080398053,4.46031892233451,0.392871787724471,NA,0.39235,0.2923,0.4924,0.2001,4.965053945868e-37,4.89918652747048e-37,FALSE,1,TRUE
"Mecp2","methyl CpG binding protein 2","17257","isoComp_00045422","geneComp_00017086","ENSMUST00000033770.13","Mecp2","sgC9","sgNTC","protein_coding","protein_coding",22.3758540823233,27.4154956286687,17.3362125359779,0.493173353303093,0.441883388092113,-0.660897001488166,NA,12.9843761116809,17.9925280071427,7.97622421621902,0.674404428509789,1.03126726292658,-1.17261402955114,NA,0.5568,0.655833333333333,0.457766666666667,-0.198066666666667,0.0392293507415056,0.0392293507415056,FALSE,1,FALSE
"Poc1b","POC1 centriolar protein B","382406","isoComp_00056481","geneComp_00019870","ENSMUST00000159990.2","Poc1b","sgC9","sgNTC","protein_coding","protein_coding",18.4301960910783,18.6428498556179,18.2175423265388,0.223724810731134,0.718739232732914,-0.0332760162827759,NA,7.85565036376726,6.11959253655144,9.59170819098308,0.775952814907404,0.714123334940766,0.647499916954709,NA,0.42815,0.329233333333333,0.527066666666667,0.197833333333333,0.0476220288681728,0.0144557206464108,FALSE,1,TRUE
"Ltc4s","leukotriene C4 synthase","17001","isoComp_00043809","geneComp_00016728","ENSMUST00000222076.2","Ltc4s","sgC9","sgNTC","protein_coding","retained_intron",10.9370458642751,17.0576317556502,4.81645997289994,2.89387441117428,0.874344663477574,-1.82222556955731,NA,0.907026626620219,0.63125635489417,1.18279689834627,0.153486199577558,0.390634905788562,0.895375288160651,NA,0.135,0.0361666666666667,0.233833333333333,0.197666666666667,0.049175794662756,3.87092653718638e-07,TRUE,1,TRUE
"Dubr","Dppa2 upstream binding RNA","68190","isoComp_00019819","geneComp_00005315","ENSMUST00000241647.1","Dubr","sgC9","sgNTC","lncRNA","lncRNA",8.0568205864774,8.96003524425155,7.15360592870324,0.981433575682572,0.53933815796264,-0.324427677078904,NA,1.1536133711589,2.07204404604145,0.235182696276341,0.408330917528503,0.153912693247983,-3.08607151965359,NA,0.129083333333333,0.226833333333333,0.0313333333333333,-0.1955,0.0887093943846506,4.52123532106992e-06,TRUE,1,TRUE
"Xbp1","X-box binding protein 1","22433","isoComp_00080161","geneComp_00025539","ENSMUST00000063084.16","Xbp1","sgC9","sgNTC","protein_coding","protein_coding",55.6170835494542,71.0185598146756,40.2156072842327,0.475849707758332,0.413472255694664,-0.82028503190776,NA,31.8587070975334,35.675987549133,28.0414266459338,1.77454003084279,0.483071423930254,-0.347283551555627,NA,0.599816666666667,0.502066666666667,0.697566666666667,0.1955,1.91669705125484e-05,5.62126567729389e-06,FALSE,1,TRUE
"Hras","Harvey rat sarcoma virus oncogene","15461","isoComp_00038555","geneComp_00015326","ENSMUST00000097957.11","Hras","sgC9","sgNTC","protein_coding","protein_coding",44.4721350299923,36.1450608093461,52.7992092506386,1.22220959570818,3.33899897987183,0.546591936348122,NA,31.3424292293247,21.2926194244774,41.3922390341721,0.528783791907732,2.41127632761482,0.958677951995432,NA,0.687033333333333,0.589666666666667,0.7844,0.194733333333333,3.85324559054014e-15,3.85324559054014e-15,FALSE,1,FALSE
"Kdsr","3-ketodihydrosphingosine reductase","70750","isoComp_00041452","geneComp_00016095","ENSMUST00000187319.2","Kdsr","sgC9","sgNTC","protein_coding","retained_intron",9.17052098983295,7.52075815405172,10.8202838256142,0.224632161487568,0.384746569809328,0.524204031984591,NA,1.05676334533673,0.00323315372196113,2.1102935369515,0.00199417803490533,0.190144796107181,7.32396327215996,NA,0.0974666666666667,0.000433333333333333,0.1945,0.194066666666667,4.77425989271e-13,7.01454795097042e-15,FALSE,1,TRUE
"Banp","BTG3 associated nuclear protein","53325","isoComp_00008807","geneComp_00002581","ENSMUST00000174327.2","Banp","sgC9","sgNTC","protein_coding","retained_intron",22.8545515684924,26.7957601386398,18.913342998345,1.73205620638277,0.365591394656265,-0.50237606885652,NA,2.08446719606182,0.285109496879909,3.88382489524372,0.281884618033034,1.22574116538044,3.72186575391546,NA,0.106516666666667,0.0100333333333333,0.203,0.192966666666667,0.029603386878709,0.029603386878709,FALSE,1,TRUE
"Cdc25b","cell division cycle 25B","12531","isoComp_00012444","geneComp_00003551","ENSMUST00000079857.9","Cdc25b","sgC9","sgNTC","protein_coding","protein_coding",79.8039582482591,85.3892373975998,74.2186790989184,1.18549094134075,1.03420472624324,-0.20224649057438,NA,32.2193851713831,26.7715240469987,37.6672462957676,2.40266710903807,2.81103945938875,0.492455465086379,NA,0.410366666666667,0.313933333333333,0.5068,0.192866666666667,0.0202450447673073,0.000848137629020339,FALSE,1,TRUE
"Ciz1","CDKN1A interacting zinc finger protein 1","68379","isoComp_00014179","geneComp_00003965","ENSMUST00000113338.9","Ciz1","sgC9","sgNTC","protein_coding","protein_coding",53.5686532162886,48.5932542257663,58.544052206811,1.92996147465094,2.50143031500838,0.268716102682467,NA,10.2248542197889,3.94640599186529,16.5033024477125,1.61534691646379,5.69091410259076,2.06136628664664,NA,0.179466666666667,0.0831,0.275833333333333,0.192733333333333,0.399243083738303,0.00352055314221533,FALSE,1,FALSE
"Slc25a37","solute carrier family 25, member 37","67712","isoComp_00066841","geneComp_00022367","ENSMUST00000184497.2","Slc25a37","sgC9","sgNTC","protein_coding","retained_intron",58.0333814276354,73.6263301212685,42.4404327340023,2.8894984810095,3.26180065776898,-0.794638467121748,NA,30.7821190787974,44.2631128093804,17.3011253482144,1.95854540497,0.941660177066052,-1.35473129845525,NA,0.5051,0.601066666666667,0.409133333333333,-0.191933333333333,1.51476761738942e-11,1.51476761738942e-11,FALSE,1,TRUE
"Stab1","stabilin 1","192187","isoComp_00070203","geneComp_00023173","ENSMUST00000161129.8","Stab1","sgC9","sgNTC","protein_coding","retained_intron",5.17244702339255,5.1824433427645,5.1624507040206,0.44382937701458,1.82071243825037,-0.00556557865642202,NA,1.05703783640173,1.59347313621257,0.520602536590891,0.128857432670206,0.0914277662756925,-1.59549670616744,NA,0.21245,0.307866666666667,0.117033333333333,-0.190833333333333,0.00553223954200004,0.00553223954200004,FALSE,1,TRUE
"Garin5a","golgi associated RAB2 interactor 5A","75538","isoComp_00026486","geneComp_00007645","ENSMUST00000206195.2","Garin5a","sgC9","sgNTC","protein_coding","retained_intron",4.89927536570051,4.26673038533217,5.53182034606885,0.390993228102348,0.459626298179024,0.373851683145558,NA,0.808188001446811,0.236749579134745,1.37962642375888,0.224170025876213,0.389554197471414,2.49357756319875,NA,0.155866666666667,0.0611666666666667,0.250566666666667,0.1894,0.26569645973978,0.00687747057077823,FALSE,1,TRUE
"Rigi","RNA sensor RIG-I","230073","isoComp_00061811","geneComp_00021061","ENSMUST00000137903.8","Rigi","sgC9","sgNTC","protein_coding","protein_coding_CDS_not_defined",9.9103629037425,11.9966945942949,7.82403121319008,0.204738339912826,0.189043036808174,-0.616012254688846,NA,2.6413609466413,4.08286730764442,1.19985458563818,0.208227072674368,0.295523909574166,-1.75827823671256,NA,0.245833333333333,0.339933333333333,0.151733333333333,-0.1882,0.0149692938662701,0.0149692938662701,FALSE,1,TRUE
"Ccdc189",NA,NA,"isoComp_00011602","geneComp_00003315","ENSMUST00000206891.2","Ccdc189","sgC9","sgNTC","protein_coding","retained_intron",7.07180713709536,8.74481085203383,5.39880342215688,2.22043827403081,0.581207944999627,-0.694766544465536,NA,1.29577142608355,0.975213151774183,1.61632970039291,0.219405839451474,0.178334406027298,0.723111967960114,NA,0.2073,0.1144,0.3002,0.1858,8.71277087406459e-05,8.71277087406459e-05,FALSE,1,TRUE
"Vill","villin-like","22351","isoComp_00078881","geneComp_00025158","ENSMUST00000135872.8","Vill","sgC9","sgNTC","protein_coding","retained_intron",39.1550977611264,56.5675570180681,21.7426385041846,3.84143174263088,0.689529328843454,-1.379039478993,NA,8.17304306925186,9.01395376710605,7.33213237139767,2.695362942556,0.99822145082431,-0.29756055128161,NA,0.247083333333333,0.1543,0.339866666666667,0.185566666666667,0.196217758242361,0.000759567919807607,FALSE,1,TRUE
"Gm46430","predicted gene, 46430","108168101","isoComp_00033060","geneComp_00012345","ENSMUST00000222003.3","Gm46430","sgC9","sgNTC","lncRNA","lncRNA",7.2401325745176,6.23486577579113,8.24539937324407,0.683710094783677,0.885748119187214,0.402667446839794,NA,1.2132017613098,1.69348024281348,0.73292327980611,0.6848015110905,0.36831974581903,-1.19720007561418,NA,0.1912,0.283833333333333,0.0985666666666667,-0.185266666666667,0.698231455236107,1.58624158215426e-08,FALSE,1,TRUE
"Pigo","phosphatidylinositol glycan anchor biosynthesis, class O","56703","isoComp_00055183","geneComp_00019562","ENSMUST00000098109.9","Pigo","sgC9","sgNTC","protein_coding","protein_coding",8.23461487437615,5.79922727516366,10.6700024735886,0.555786714480986,0.490404414835486,0.878493802343867,NA,3.35967691005187,3.04338129098801,3.67597252911573,0.148233320852563,0.0460201318210805,0.271637561527347,NA,0.438183333333333,0.530233333333333,0.346133333333333,-0.1841,0.00677995349499487,1.87689922475223e-05,FALSE,1,TRUE
"Rnf20","ring finger protein 20","109331","isoComp_00062290","geneComp_00021177","ENSMUST00000029989.11","Rnf20","sgC9","sgNTC","protein_coding","protein_coding",28.0744943884687,23.927564980197,32.2214237967404,0.3724423755079,0.958162963622535,0.429191516336941,NA,20.1306824296879,19.7076936879609,20.553671171415,0.228937318847216,0.60544095842707,0.06060703318802,NA,0.732066666666667,0.823933333333333,0.6402,-0.183733333333333,0.00142872551595858,0.00142872551595858,FALSE,1,TRUE
"Rhod","ras homolog family member D","11854","isoComp_00061716","geneComp_00021039","ENSMUST00000117462.2","Rhod","sgC9","sgNTC","protein_coding","protein_coding",74.2829671236534,81.671937791815,66.8939964554918,2.46167438467892,3.23286067129915,-0.287924700931873,NA,16.1001852716029,11.0335747348236,21.1667958083822,0.668646502711517,0.39588012356313,0.939277077469179,NA,0.2266,0.134833333333333,0.318366666666667,0.183533333333333,3.89731963609821e-10,1.04350216911585e-27,FALSE,1,TRUE
